Panel,Area,Floor,Equipment served,Panel used/cap,Point Tag,Type,Description,Signal / Range,Units,Wired,Terminated,P2P verified,Func. test,Observed value / state,Notes
RS-PH1-3,Penthouse (PH),PH1,,165/166,RS-PH1-3-DI64,DI,Digital input #64,Dry contact - 0 / 1,status,☐,☐,☐,☐,,
RS-PH1-3,Penthouse (PH),PH1,,165/166,RS-PH1-3-DI65,DI,Digital input #65,Dry contact - 0 / 1,status,☐,☐,☐,☐,,
RS-PH1-3,Penthouse (PH),PH1,,165/166,RS-PH1-3-BTOT01,BTOT,Pulse / totalizer #1,Pulse accumulate,kWh - m3,☐,☐,☐,☐,,
RS-PH1-3,Penthouse (PH),PH1,,165/166,RS-PH1-3-BTOT02,BTOT,Pulse / totalizer #2,Pulse accumulate,kWh - m3,☐,☐,☐,☐,,
RS-PH1-3,Penthouse (PH),PH1,,165/166,RS-PH1-3-BTOT03,BTOT,Pulse / totalizer #3,Pulse accumulate,kWh - m3,☐,☐,☐,☐,,
RS-PH1-3,Penthouse (PH),PH1,,165/166,RS-PH1-3-BTOT04,BTOT,Pulse / totalizer #4,Pulse accumulate,kWh - m3,☐,☐,☐,☐,,
RS-PH1-3,Penthouse (PH),PH1,,165/166,RS-PH1-3-BTOT05,BTOT,Pulse / totalizer #5,Pulse accumulate,kWh - m3,☐,☐,☐,☐,,
RS-PH1-3,Penthouse (PH),PH1,,165/166,RS-PH1-3-BTOT06,BTOT,Pulse / totalizer #6,Pulse accumulate,kWh - m3,☐,☐,☐,☐,,
RS-PH1-3,Penthouse (PH),PH1,,165/166,RS-PH1-3-BTOT07,BTOT,Pulse / totalizer #7,Pulse accumulate,kWh - m3,☐,☐,☐,☐,,
RS-PH1-3,Penthouse (PH),PH1,,165/166,RS-PH1-3-BTOT08,BTOT,Pulse / totalizer #8,Pulse accumulate,kWh - m3,☐,☐,☐,☐,,
RS-PH1-3,Penthouse (PH),PH1,,165/166,RS-PH1-3-BTOT09,BTOT,Pulse / totalizer #9,Pulse accumulate,kWh - m3,☐,☐,☐,☐,,
RS-PH1-3,Penthouse (PH),PH1,,165/166,RS-PH1-3-BTOT10,BTOT,Pulse / totalizer #10,Pulse accumulate,kWh - m3,☐,☐,☐,☐,,
RS-PH1-3,Penthouse (PH),PH1,,165/166,RS-PH1-3-BTOT11,BTOT,Pulse / totalizer #11,Pulse accumulate,kWh - m3,☐,☐,☐,☐,,
RS-PH1-3,Penthouse (PH),PH1,,165/166,RS-PH1-3-BTOT12,BTOT,Pulse / totalizer #12,Pulse accumulate,kWh - m3,☐,☐,☐,☐,,
RS-PH1-3,Penthouse (PH),PH1,,165/166,RS-PH1-3-BTOT13,BTOT,Pulse / totalizer #13,Pulse accumulate,kWh - m3,☐,☐,☐,☐,,
RS-PH1-3,Penthouse (PH),PH1,,165/166,RS-PH1-3-BTOT14,BTOT,Pulse / totalizer #14,Pulse accumulate,kWh - m3,☐,☐,☐,☐,,
RS-PH1-3,Penthouse (PH),PH1,,165/166,RS-PH1-3-BTOT15,BTOT,Pulse / totalizer #15,Pulse accumulate,kWh - m3,☐,☐,☐,☐,,
RS-PH1-3,Penthouse (PH),PH1,,165/166,RS-PH1-3-BTOT16,BTOT,Pulse / totalizer #16,Pulse accumulate,kWh - m3,☐,☐,☐,☐,,
RS-PH1-3,Penthouse (PH),PH1,,165/166,RS-PH1-3-BTOT17,BTOT,Pulse / totalizer #17,Pulse accumulate,kWh - m3,☐,☐,☐,☐,,
RS-PH1-3,Penthouse (PH),PH1,,165/166,RS-PH1-3-BTOT18,BTOT,Pulse / totalizer #18,Pulse accumulate,kWh - m3,☐,☐,☐,☐,,
RS-PH1-3,Penthouse (PH),PH1,,165/166,RS-PH1-3-BTOT19,BTOT,Pulse / totalizer #19,Pulse accumulate,kWh - m3,☐,☐,☐,☐,,
RS-PH1-3,Penthouse (PH),PH1,,165/166,RS-PH1-3-BTOT20,BTOT,Pulse / totalizer #20,Pulse accumulate,kWh - m3,☐,☐,☐,☐,,
RS-PH1-3,Penthouse (PH),PH1,,165/166,RS-PH1-3-BTOT21,BTOT,Pulse / totalizer #21,Pulse accumulate,kWh - m3,☐,☐,☐,☐,,
RS-PH1-3,Penthouse (PH),PH1,,165/166,RS-PH1-3-BTOT22,BTOT,Pulse / totalizer #22,Pulse accumulate,kWh - m3,☐,☐,☐,☐,,
RS-PH1-3,Penthouse (PH),PH1,,165/166,RS-PH1-3-BTOT23,BTOT,Pulse / totalizer #23,Pulse accumulate,kWh - m3,☐,☐,☐,☐,,
RS-PH1-3,Penthouse (PH),PH1,,165/166,RS-PH1-3-BTOT24,BTOT,Pulse / totalizer #24,Pulse accumulate,kWh - m3,☐,☐,☐,☐,,
RS-PH1-3,Penthouse (PH),PH1,,165/166,RS-PH1-3-BTOT25,BTOT,Pulse / totalizer #25,Pulse accumulate,kWh - m3,☐,☐,☐,☐,,
RS-PH1-3,Penthouse (PH),PH1,,165/166,RS-PH1-3-BTOT26,BTOT,Pulse / totalizer #26,Pulse accumulate,kWh - m3,☐,☐,☐,☐,,
RS-PH1-3,Penthouse (PH),PH1,,165/166,RS-PH1-3-BTOT27,BTOT,Pulse / totalizer #27,Pulse accumulate,kWh - m3,☐,☐,☐,☐,,
RS-PH1-3,Penthouse (PH),PH1,,165/166,RS-PH1-3-BTOT28,BTOT,Pulse / totalizer #28,Pulse accumulate,kWh - m3,☐,☐,☐,☐,,
RS-PH1-3,Penthouse (PH),PH1,,165/166,RS-PH1-3-BTOT29,BTOT,Pulse / totalizer #29,Pulse accumulate,kWh - m3,☐,☐,☐,☐,,
RS-PH1-3,Penthouse (PH),PH1,,165/166,RS-PH1-3-BTOT30,BTOT,Pulse / totalizer #30,Pulse accumulate,kWh - m3,☐,☐,☐,☐,,
RS-PH1-3,Penthouse (PH),PH1,,165/166,RS-PH1-3-BTOT31,BTOT,Pulse / totalizer #31,Pulse accumulate,kWh - m3,☐,☐,☐,☐,,
RS-PH1-3,Penthouse (PH),PH1,,165/166,RS-PH1-3-BTOT32,BTOT,Pulse / totalizer #32,Pulse accumulate,kWh - m3,☐,☐,☐,☐,,
RS-PH1-3,Penthouse (PH),PH1,,165/166,RS-PH1-3-AI01,AI,Analog input #1,4-20 mA / 0-10 V / RTD,eng. unit,☐,☐,☐,☐,,
RS-PH1-3,Penthouse (PH),PH1,,165/166,RS-PH1-3-AI02,AI,Analog input #2,4-20 mA / 0-10 V / RTD,eng. unit,☐,☐,☐,☐,,
RS-PH1-3,Penthouse (PH),PH1,,165/166,RS-PH1-3-AI03,AI,Analog input #3,4-20 mA / 0-10 V / RTD,eng. unit,☐,☐,☐,☐,,
RS-PH1-3,Penthouse (PH),PH1,,165/166,RS-PH1-3-AI04,AI,Analog input #4,4-20 mA / 0-10 V / RTD,eng. unit,☐,☐,☐,☐,,
RS-PH1-3,Penthouse (PH),PH1,,165/166,RS-PH1-3-AI05,AI,Analog input #5,4-20 mA / 0-10 V / RTD,eng. unit,☐,☐,☐,☐,,
RS-PH1-3,Penthouse (PH),PH1,,165/166,RS-PH1-3-AI06,AI,Analog input #6,4-20 mA / 0-10 V / RTD,eng. unit,☐,☐,☐,☐,,
RS-PH1-3,Penthouse (PH),PH1,,165/166,RS-PH1-3-AI07,AI,Analog input #7,4-20 mA / 0-10 V / RTD,eng. unit,☐,☐,☐,☐,,
RS-PH1-3,Penthouse (PH),PH1,,165/166,RS-PH1-3-AI08,AI,Analog input #8,4-20 mA / 0-10 V / RTD,eng. unit,☐,☐,☐,☐,,
RS-PH1-3,Penthouse (PH),PH1,,165/166,RS-PH1-3-AI09,AI,Analog input #9,4-20 mA / 0-10 V / RTD,eng. unit,☐,☐,☐,☐,,
RS-PH1-3,Penthouse (PH),PH1,,165/166,RS-PH1-3-AI10,AI,Analog input #10,4-20 mA / 0-10 V / RTD,eng. unit,☐,☐,☐,☐,,
RS-PH1-3,Penthouse (PH),PH1,,165/166,RS-PH1-3-AI11,AI,Analog input #11,4-20 mA / 0-10 V / RTD,eng. unit,☐,☐,☐,☐,,
RS-PH1-3,Penthouse (PH),PH1,,165/166,RS-PH1-3-AI12,AI,Analog input #12,4-20 mA / 0-10 V / RTD,eng. unit,☐,☐,☐,☐,,
RS-PH1-3,Penthouse (PH),PH1,,165/166,RS-PH1-3-AI13,AI,Analog input #13,4-20 mA / 0-10 V / RTD,eng. unit,☐,☐,☐,☐,,
RS-PH1-3,Penthouse (PH),PH1,,165/166,RS-PH1-3-AI14,AI,Analog input #14,4-20 mA / 0-10 V / RTD,eng. unit,☐,☐,☐,☐,,
RS-PH1-3,Penthouse (PH),PH1,,165/166,RS-PH1-3-AI15,AI,Analog input #15,4-20 mA / 0-10 V / RTD,eng. unit,☐,☐,☐,☐,,
RS-PH1-3,Penthouse (PH),PH1,,165/166,RS-PH1-3-AI16,AI,Analog input #16,4-20 mA / 0-10 V / RTD,eng. unit,☐,☐,☐,☐,,
RS-PH1-3,Penthouse (PH),PH1,,165/166,RS-PH1-3-AI17,AI,Analog input #17,4-20 mA / 0-10 V / RTD,eng. unit,☐,☐,☐,☐,,
RS-PH1-3,Penthouse (PH),PH1,,165/166,RS-PH1-3-AI18,AI,Analog input #18,4-20 mA / 0-10 V / RTD,eng. unit,☐,☐,☐,☐,,
RS-PH1-3,Penthouse (PH),PH1,,165/166,RS-PH1-3-AI19,AI,Analog input #19,4-20 mA / 0-10 V / RTD,eng. unit,☐,☐,☐,☐,,
RS-PH1-3,Penthouse (PH),PH1,,165/166,RS-PH1-3-AI20,AI,Analog input #20,4-20 mA / 0-10 V / RTD,eng. unit,☐,☐,☐,☐,,
RS-PH1-3,Penthouse (PH),PH1,,165/166,RS-PH1-3-AI21,AI,Analog input #21,4-20 mA / 0-10 V / RTD,eng. unit,☐,☐,☐,☐,,
RS-PH1-3,Penthouse (PH),PH1,,165/166,RS-PH1-3-AI22,AI,Analog input #22,4-20 mA / 0-10 V / RTD,eng. unit,☐,☐,☐,☐,,
RS-PH1-3,Penthouse (PH),PH1,,165/166,RS-PH1-3-AI23,AI,Analog input #23,4-20 mA / 0-10 V / RTD,eng. unit,☐,☐,☐,☐,,
RS-PH1-3,Penthouse (PH),PH1,,165/166,RS-PH1-3-AI24,AI,Analog input #24,4-20 mA / 0-10 V / RTD,eng. unit,☐,☐,☐,☐,,
CP-PH1-3,Penthouse (PH),PH1,,13/14,CP-PH1-3-BTOT01,BTOT,Pulse / totalizer #1,Pulse accumulate,kWh - m3,☐,☐,☐,☐,,
CP-PH1-3,Penthouse (PH),PH1,,13/14,CP-PH1-3-BTOT02,BTOT,Pulse / totalizer #2,Pulse accumulate,kWh - m3,☐,☐,☐,☐,,
CP-PH1-3,Penthouse (PH),PH1,,13/14,CP-PH1-3-BTOT03,BTOT,Pulse / totalizer #3,Pulse accumulate,kWh - m3,☐,☐,☐,☐,,
CP-PH1-3,Penthouse (PH),PH1,,13/14,CP-PH1-3-BTOT04,BTOT,Pulse / totalizer #4,Pulse accumulate,kWh - m3,☐,☐,☐,☐,,
CP-PH1-3,Penthouse (PH),PH1,,13/14,CP-PH1-3-AI01,AI,Analog input #1,4-20 mA / 0-10 V / RTD,eng. unit,☐,☐,☐,☐,,
CP-PH1-3,Penthouse (PH),PH1,,13/14,CP-PH1-3-AI02,AI,Analog input #2,4-20 mA / 0-10 V / RTD,eng. unit,☐,☐,☐,☐,,
CP-PH1-3,Penthouse (PH),PH1,,13/14,CP-PH1-3-AI03,AI,Analog input #3,4-20 mA / 0-10 V / RTD,eng. unit,☐,☐,☐,☐,,
CP-PH1-3,Penthouse (PH),PH1,,13/14,CP-PH1-3-AI04,AI,Analog input #4,4-20 mA / 0-10 V / RTD,eng. unit,☐,☐,☐,☐,,
CP-PH1-3,Penthouse (PH),PH1,,13/14,CP-PH1-3-AI05,AI,Analog input #5,4-20 mA / 0-10 V / RTD,eng. unit,☐,☐,☐,☐,,
CP-PH1-3,Penthouse (PH),PH1,,13/14,CP-PH1-3-AI06,AI,Analog input #6,4-20 mA / 0-10 V / RTD,eng. unit,☐,☐,☐,☐,,
CP-PH1-3,Penthouse (PH),PH1,,13/14,CP-PH1-3-AI07,AI,Analog input #7,4-20 mA / 0-10 V / RTD,eng. unit,☐,☐,☐,☐,,
CP-PH1-3,Penthouse (PH),PH1,,13/14,CP-PH1-3-AO01,AO,Analog output #1,0-10 V / 4-20 mA,%,☐,☐,☐,☐,,
CP-PH1-3,Penthouse (PH),PH1,,13/14,CP-PH1-3-AO02,AO,Analog output #2,0-10 V / 4-20 mA,%,☐,☐,☐,☐,,
CP-R-1,Penthouse (PH),PH1,,13/24,CP-R-1-DO01,DO,Digital output #1,Relay - 0 / 1,on-off,☐,☐,☐,☐,,
CP-R-1,Penthouse (PH),PH1,,13/24,CP-R-1-DO02,DO,Digital output #2,Relay - 0 / 1,on-off,☐,☐,☐,☐,,
CP-R-1,Penthouse (PH),PH1,,13/24,CP-R-1-DO03,DO,Digital output #3,Relay - 0 / 1,on-off,☐,☐,☐,☐,,
CP-R-1,Penthouse (PH),PH1,,13/24,CP-R-1-DO04,DO,Digital output #4,Relay - 0 / 1,on-off,☐,☐,☐,☐,,
CP-R-1,Penthouse (PH),PH1,,13/24,CP-R-1-DO05,DO,Digital output #5,Relay - 0 / 1,on-off,☐,☐,☐,☐,,
CP-R-1,Penthouse (PH),PH1,,13/24,CP-R-1-DI01,DI,Digital input #1,Dry contact - 0 / 1,status,☐,☐,☐,☐,,
CP-R-1,Penthouse (PH),PH1,,13/24,CP-R-1-DI02,DI,Digital input #2,Dry contact - 0 / 1,status,☐,☐,☐,☐,,
CP-R-1,Penthouse (PH),PH1,,13/24,CP-R-1-DI03,DI,Digital input #3,Dry contact - 0 / 1,status,☐,☐,☐,☐,,
CP-R-1,Penthouse (PH),PH1,,13/24,CP-R-1-DI04,DI,Digital input #4,Dry contact - 0 / 1,status,☐,☐,☐,☐,,
CP-R-1,Penthouse (PH),PH1,,13/24,CP-R-1-DI05,DI,Digital input #5,Dry contact - 0 / 1,status,☐,☐,☐,☐,,
CP-R-1,Penthouse (PH),PH1,,13/24,CP-R-1-DI06,DI,Digital input #6,Dry contact - 0 / 1,status,☐,☐,☐,☐,,
CP-R-1,Penthouse (PH),PH1,,13/24,CP-R-1-AI01,AI,Analog input #1,4-20 mA / 0-10 V / RTD,eng. unit,☐,☐,☐,☐,,
CP-R-1,Penthouse (PH),PH1,,13/24,CP-R-1-AO01,AO,Analog output #1,0-10 V / 4-20 mA,%,☐,☐,☐,☐,,
RCP-PH1-3,Penthouse (PH),PH1,,100/118,RCP-PH1-3-DO01,DO,Digital output #1,Relay - 0 / 1,on-off,☐,☐,☐,☐,,
RCP-PH1-3,Penthouse (PH),PH1,,100/118,RCP-PH1-3-DO02,DO,Digital output #2,Relay - 0 / 1,on-off,☐,☐,☐,☐,,
RCP-PH1-3,Penthouse (PH),PH1,,100/118,RCP-PH1-3-DO03,DO,Digital output #3,Relay - 0 / 1,on-off,☐,☐,☐,☐,,
RCP-PH1-3,Penthouse (PH),PH1,,100/118,RCP-PH1-3-DO04,DO,Digital output #4,Relay - 0 / 1,on-off,☐,☐,☐,☐,,
RCP-PH1-3,Penthouse (PH),PH1,,100/118,RCP-PH1-3-DO05,DO,Digital output #5,Relay - 0 / 1,on-off,☐,☐,☐,☐,,
RCP-PH1-3,Penthouse (PH),PH1,,100/118,RCP-PH1-3-DO06,DO,Digital output #6,Relay - 0 / 1,on-off,☐,☐,☐,☐,,
RCP-PH1-3,Penthouse (PH),PH1,,100/118,RCP-PH1-3-DO07,DO,Digital output #7,Relay - 0 / 1,on-off,☐,☐,☐,☐,,
RCP-PH1-3,Penthouse (PH),PH1,,100/118,RCP-PH1-3-DO08,DO,Digital output #8,Relay - 0 / 1,on-off,☐,☐,☐,☐,,
RCP-PH1-3,Penthouse (PH),PH1,,100/118,RCP-PH1-3-DO09,DO,Digital output #9,Relay - 0 / 1,on-off,☐,☐,☐,☐,,
RCP-PH1-3,Penthouse (PH),PH1,,100/118,RCP-PH1-3-DO10,DO,Digital output #10,Relay - 0 / 1,on-off,☐,☐,☐,☐,,
RCP-PH1-3,Penthouse (PH),PH1,,100/118,RCP-PH1-3-DO11,DO,Digital output #11,Relay - 0 / 1,on-off,☐,☐,☐,☐,,
RCP-PH1-3,Penthouse (PH),PH1,,100/118,RCP-PH1-3-DO12,DO,Digital output #12,Relay - 0 / 1,on-off,☐,☐,☐,☐,,
RCP-PH1-3,Penthouse (PH),PH1,,100/118,RCP-PH1-3-DO13,DO,Digital output #13,Relay - 0 / 1,on-off,☐,☐,☐,☐,,
RCP-PH1-3,Penthouse (PH),PH1,,100/118,RCP-PH1-3-DO14,DO,Digital output #14,Relay - 0 / 1,on-off,☐,☐,☐,☐,,
RCP-PH1-3,Penthouse (PH),PH1,,100/118,RCP-PH1-3-DO15,DO,Digital output #15,Relay - 0 / 1,on-off,☐,☐,☐,☐,,
RCP-PH1-3,Penthouse (PH),PH1,,100/118,RCP-PH1-3-DO16,DO,Digital output #16,Relay - 0 / 1,on-off,☐,☐,☐,☐,,
RCP-PH1-3,Penthouse (PH),PH1,,100/118,RCP-PH1-3-DO17,DO,Digital output #17,Relay - 0 / 1,on-off,☐,☐,☐,☐,,
RCP-PH1-3,Penthouse (PH),PH1,,100/118,RCP-PH1-3-DO18,DO,Digital output #18,Relay - 0 / 1,on-off,☐,☐,☐,☐,,
RCP-PH1-3,Penthouse (PH),PH1,,100/118,RCP-PH1-3-DO19,DO,Digital output #19,Relay - 0 / 1,on-off,☐,☐,☐,☐,,
RCP-PH1-3,Penthouse (PH),PH1,,100/118,RCP-PH1-3-DO20,DO,Digital output #20,Relay - 0 / 1,on-off,☐,☐,☐,☐,,
RCP-PH1-3,Penthouse (PH),PH1,,100/118,RCP-PH1-3-DO21,DO,Digital output #21,Relay - 0 / 1,on-off,☐,☐,☐,☐,,
RCP-PH1-3,Penthouse (PH),PH1,,100/118,RCP-PH1-3-DO22,DO,Digital output #22,Relay - 0 / 1,on-off,☐,☐,☐,☐,,
RCP-PH1-3,Penthouse (PH),PH1,,100/118,RCP-PH1-3-DO23,DO,Digital output #23,Relay - 0 / 1,on-off,☐,☐,☐,☐,,
RCP-PH1-3,Penthouse (PH),PH1,,100/118,RCP-PH1-3-DO24,DO,Digital output #24,Relay - 0 / 1,on-off,☐,☐,☐,☐,,
RCP-PH1-3,Penthouse (PH),PH1,,100/118,RCP-PH1-3-DO25,DO,Digital output #25,Relay - 0 / 1,on-off,☐,☐,☐,☐,,
RCP-PH1-3,Penthouse (PH),PH1,,100/118,RCP-PH1-3-DO26,DO,Digital output #26,Relay - 0 / 1,on-off,☐,☐,☐,☐,,
RCP-PH1-3,Penthouse (PH),PH1,,100/118,RCP-PH1-3-DO27,DO,Digital output #27,Relay - 0 / 1,on-off,☐,☐,☐,☐,,
RCP-PH1-3,Penthouse (PH),PH1,,100/118,RCP-PH1-3-DO28,DO,Digital output #28,Relay - 0 / 1,on-off,☐,☐,☐,☐,,
RCP-PH1-3,Penthouse (PH),PH1,,100/118,RCP-PH1-3-DO29,DO,Digital output #29,Relay - 0 / 1,on-off,☐,☐,☐,☐,,
RCP-PH1-3,Penthouse (PH),PH1,,100/118,RCP-PH1-3-DO30,DO,Digital output #30,Relay - 0 / 1,on-off,☐,☐,☐,☐,,
RCP-PH1-3,Penthouse (PH),PH1,,100/118,RCP-PH1-3-DO31,DO,Digital output #31,Relay - 0 / 1,on-off,☐,☐,☐,☐,,
RCP-PH1-3,Penthouse (PH),PH1,,100/118,RCP-PH1-3-DO32,DO,Digital output #32,Relay - 0 / 1,on-off,☐,☐,☐,☐,,
RCP-PH1-3,Penthouse (PH),PH1,,100/118,RCP-PH1-3-DO33,DO,Digital output #33,Relay - 0 / 1,on-off,☐,☐,☐,☐,,
RCP-PH1-3,Penthouse (PH),PH1,,100/118,RCP-PH1-3-DO34,DO,Digital output #34,Relay - 0 / 1,on-off,☐,☐,☐,☐,,
RCP-PH1-3,Penthouse (PH),PH1,,100/118,RCP-PH1-3-DO35,DO,Digital output #35,Relay - 0 / 1,on-off,☐,☐,☐,☐,,
RCP-PH1-3,Penthouse (PH),PH1,,100/118,RCP-PH1-3-DO36,DO,Digital output #36,Relay - 0 / 1,on-off,☐,☐,☐,☐,,
RCP-PH1-3,Penthouse (PH),PH1,,100/118,RCP-PH1-3-DO37,DO,Digital output #37,Relay - 0 / 1,on-off,☐,☐,☐,☐,,
RCP-PH1-3,Penthouse (PH),PH1,,100/118,RCP-PH1-3-DO38,DO,Digital output #38,Relay - 0 / 1,on-off,☐,☐,☐,☐,,
RCP-PH1-3,Penthouse (PH),PH1,,100/118,RCP-PH1-3-DO39,DO,Digital output #39,Relay - 0 / 1,on-off,☐,☐,☐,☐,,
RCP-PH1-3,Penthouse (PH),PH1,,100/118,RCP-PH1-3-DO40,DO,Digital output #40,Relay - 0 / 1,on-off,☐,☐,☐,☐,,
RCP-PH1-3,Penthouse (PH),PH1,,100/118,RCP-PH1-3-DO41,DO,Digital output #41,Relay - 0 / 1,on-off,☐,☐,☐,☐,,
RCP-PH1-3,Penthouse (PH),PH1,,100/118,RCP-PH1-3-DO42,DO,Digital output #42,Relay - 0 / 1,on-off,☐,☐,☐,☐,,
RCP-PH1-3,Penthouse (PH),PH1,,100/118,RCP-PH1-3-DO43,DO,Digital output #43,Relay - 0 / 1,on-off,☐,☐,☐,☐,,
RCP-PH1-3,Penthouse (PH),PH1,,100/118,RCP-PH1-3-DO44,DO,Digital output #44,Relay - 0 / 1,on-off,☐,☐,☐,☐,,
RCP-PH1-3,Penthouse (PH),PH1,,100/118,RCP-PH1-3-DO45,DO,Digital output #45,Relay - 0 / 1,on-off,☐,☐,☐,☐,,
RCP-PH1-3,Penthouse (PH),PH1,,100/118,RCP-PH1-3-DO46,DO,Digital output #46,Relay - 0 / 1,on-off,☐,☐,☐,☐,,
RCP-PH1-3,Penthouse (PH),PH1,,100/118,RCP-PH1-3-DO47,DO,Digital output #47,Relay - 0 / 1,on-off,☐,☐,☐,☐,,
RCP-PH1-3,Penthouse (PH),PH1,,100/118,RCP-PH1-3-DO48,DO,Digital output #48,Relay - 0 / 1,on-off,☐,☐,☐,☐,,
RCP-PH1-3,Penthouse (PH),PH1,,100/118,RCP-PH1-3-DO49,DO,Digital output #49,Relay - 0 / 1,on-off,☐,☐,☐,☐,,
RCP-PH1-3,Penthouse (PH),PH1,,100/118,RCP-PH1-3-DO50,DO,Digital output #50,Relay - 0 / 1,on-off,☐,☐,☐,☐,,
RCP-PH1-3,Penthouse (PH),PH1,,100/118,RCP-PH1-3-DO51,DO,Digital output #51,Relay - 0 / 1,on-off,☐,☐,☐,☐,,
RCP-PH1-3,Penthouse (PH),PH1,,100/118,RCP-PH1-3-DO52,DO,Digital output #52,Relay - 0 / 1,on-off,☐,☐,☐,☐,,
RCP-PH1-3,Penthouse (PH),PH1,,100/118,RCP-PH1-3-DO53,DO,Digital output #53,Relay - 0 / 1,on-off,☐,☐,☐,☐,,
RCP-PH1-3,Penthouse (PH),PH1,,100/118,RCP-PH1-3-DO54,DO,Digital output #54,Relay - 0 / 1,on-off,☐,☐,☐,☐,,
RCP-PH1-3,Penthouse (PH),PH1,,100/118,RCP-PH1-3-DO55,DO,Digital output #55,Relay - 0 / 1,on-off,☐,☐,☐,☐,,
RCP-PH1-3,Penthouse (PH),PH1,,100/118,RCP-PH1-3-DO56,DO,Digital output #56,Relay - 0 / 1,on-off,☐,☐,☐,☐,,
RCP-PH1-3,Penthouse (PH),PH1,,100/118,RCP-PH1-3-DO57,DO,Digital output #57,Relay - 0 / 1,on-off,☐,☐,☐,☐,,
RCP-PH1-3,Penthouse (PH),PH1,,100/118,RCP-PH1-3-DO58,DO,Digital output #58,Relay - 0 / 1,on-off,☐,☐,☐,☐,,
RCP-PH1-3,Penthouse (PH),PH1,,100/118,RCP-PH1-3-DI01,DI,Digital input #1,Dry contact - 0 / 1,status,☐,☐,☐,☐,,
RCP-PH1-3,Penthouse (PH),PH1,,100/118,RCP-PH1-3-DI02,DI,Digital input #2,Dry contact - 0 / 1,status,☐,☐,☐,☐,,
RCP-PH1-3,Penthouse (PH),PH1,,100/118,RCP-PH1-3-DI03,DI,Digital input #3,Dry contact - 0 / 1,status,☐,☐,☐,☐,,
RCP-PH1-3,Penthouse (PH),PH1,,100/118,RCP-PH1-3-DI04,DI,Digital input #4,Dry contact - 0 / 1,status,☐,☐,☐,☐,,
RCP-PH1-3,Penthouse (PH),PH1,,100/118,RCP-PH1-3-DI05,DI,Digital input #5,Dry contact - 0 / 1,status,☐,☐,☐,☐,,
RCP-PH1-3,Penthouse (PH),PH1,,100/118,RCP-PH1-3-DI06,DI,Digital input #6,Dry contact - 0 / 1,status,☐,☐,☐,☐,,
RCP-PH1-3,Penthouse (PH),PH1,,100/118,RCP-PH1-3-DI07,DI,Digital input #7,Dry contact - 0 / 1,status,☐,☐,☐,☐,,
RCP-PH1-3,Penthouse (PH),PH1,,100/118,RCP-PH1-3-DI08,DI,Digital input #8,Dry contact - 0 / 1,status,☐,☐,☐,☐,,
RCP-PH1-3,Penthouse (PH),PH1,,100/118,RCP-PH1-3-DI09,DI,Digital input #9,Dry contact - 0 / 1,status,☐,☐,☐,☐,,
RCP-PH1-3,Penthouse (PH),PH1,,100/118,RCP-PH1-3-DI10,DI,Digital input #10,Dry contact - 0 / 1,status,☐,☐,☐,☐,,
RCP-PH1-3,Penthouse (PH),PH1,,100/118,RCP-PH1-3-DI11,DI,Digital input #11,Dry contact - 0 / 1,status,☐,☐,☐,☐,,
RCP-PH1-3,Penthouse (PH),PH1,,100/118,RCP-PH1-3-DI12,DI,Digital input #12,Dry contact - 0 / 1,status,☐,☐,☐,☐,,
RCP-PH1-3,Penthouse (PH),PH1,,100/118,RCP-PH1-3-DI13,DI,Digital input #13,Dry contact - 0 / 1,status,☐,☐,☐,☐,,
RCP-PH1-3,Penthouse (PH),PH1,,100/118,RCP-PH1-3-DI14,DI,Digital input #14,Dry contact - 0 / 1,status,☐,☐,☐,☐,,
RCP-PH1-3,Penthouse (PH),PH1,,100/118,RCP-PH1-3-DI15,DI,Digital input #15,Dry contact - 0 / 1,status,☐,☐,☐,☐,,
RCP-PH1-3,Penthouse (PH),PH1,,100/118,RCP-PH1-3-DI16,DI,Digital input #16,Dry contact - 0 / 1,status,☐,☐,☐,☐,,
RCP-PH1-3,Penthouse (PH),PH1,,100/118,RCP-PH1-3-DI17,DI,Digital input #17,Dry contact - 0 / 1,status,☐,☐,☐,☐,,
RCP-PH1-3,Penthouse (PH),PH1,,100/118,RCP-PH1-3-DI18,DI,Digital input #18,Dry contact - 0 / 1,status,☐,☐,☐,☐,,
RCP-PH1-3,Penthouse (PH),PH1,,100/118,RCP-PH1-3-DI19,DI,Digital input #19,Dry contact - 0 / 1,status,☐,☐,☐,☐,,
RCP-PH1-3,Penthouse (PH),PH1,,100/118,RCP-PH1-3-DI20,DI,Digital input #20,Dry contact - 0 / 1,status,☐,☐,☐,☐,,
RCP-PH1-3,Penthouse (PH),PH1,,100/118,RCP-PH1-3-DI21,DI,Digital input #21,Dry contact - 0 / 1,status,☐,☐,☐,☐,,
RCP-PH1-3,Penthouse (PH),PH1,,100/118,RCP-PH1-3-DI22,DI,Digital input #22,Dry contact - 0 / 1,status,☐,☐,☐,☐,,
RCP-PH1-3,Penthouse (PH),PH1,,100/118,RCP-PH1-3-DI23,DI,Digital input #23,Dry contact - 0 / 1,status,☐,☐,☐,☐,,
RCP-PH1-3,Penthouse (PH),PH1,,100/118,RCP-PH1-3-DI24,DI,Digital input #24,Dry contact - 0 / 1,status,☐,☐,☐,☐,,
